# variable: Direct Downward Shortwave Radiation, Average of Time Interval before fcst_hour
# units: W/m^2
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         1 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         2 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         3 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         4 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         5 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         6 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         7 |   0.20 |   0.40 |   0.30 |   0.20 |   0.10 |   0.30 |   0.20 |   0.20 |   0.20 |   0.20 |   0.10 |   0.30 |   0.30 |   0.20 |   0.20 |   0.30 |   0.10 |   0.20 |   0.20 |   0.20 |      0 |   0.20 |   0.50 |   0.20 |   0.20 |   0.10 |   0.20 |   0.10 |   0.10 |   0.10 |   0.20 |   0.20 |   0.30 |   0.30 |   0.20 |   0.10 |   0.20 |   0.20 |   0.10 |   0.20 |
|         8 |   1.30 |  10.40 |   8.20 |  12.60 |   5.60 |  10.00 |   8.60 |  12.30 |  14.10 |   3.00 |   9.80 |  11.20 |  11.10 |   6.30 |   8.50 |  10.00 |   3.10 |  10.80 |  13.70 |  11.50 |   3.00 |   6.10 |  15.60 |  10.80 |   9.20 |   5.30 |   9.00 |   6.50 |   4.00 |   6.20 |  12.50 |   5.60 |  10.80 |  10.70 |   5.10 |   5.10 |   3.00 |  10.80 |  11.40 |   8.50 |
|         9 |  13.90 |  10.90 |  20.50 |  36.10 |  20.00 |  40.20 |  36.00 |  45.40 |  61.50 |  50.40 |  23.80 |   9.70 |  21.60 |  16.10 |  25.80 |  23.90 |  27.00 |  38.40 |  34.60 |  19.50 |  33.40 |  22.20 |  47.60 |  27.50 |  35.10 |  43.70 |  65.80 |  45.50 |  59.90 |  27.90 |  55.00 |  78.30 |  42.10 |  35.10 |  25.70 |  26.00 |   2.80 |  34.90 |  18.40 |  53.40 |
|        10 |  67.50 |   3.20 |  26.00 |  12.30 |  28.20 |  32.30 |  61.70 |  82.10 |  52.60 |  18.70 |  17.50 |   7.40 |   5.20 |  94.10 |  52.70 |  46.30 |  65.80 |  94.10 |  51.90 |  20.20 | 120.90 |  57.20 |  14.30 |  59.50 |  73.20 |  24.00 | 129.70 |  88.10 |  23.00 |  27.80 |  10.00 |  84.90 |  36.40 |  36.30 |  30.90 |  48.20 |  72.50 |  32.00 |   4.90 |  81.00 |
