# variable: Direct Downward Shortwave Radiation, Average of Time Interval before fcst_hour
# units: W/m^2
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         1 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         2 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         3 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         4 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         5 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         6 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         7 |   0.10 |   0.10 |      0 |   0.10 |      0 |   0.10 |      0 |      0 |   0.10 |   0.10 |   0.10 |   0.10 |   0.10 |   0.10 |      0 |      0 |      0 |   0.10 |      0 |   0.10 |   0.10 |   0.10 |      0 |   0.10 |   0.20 |      0 |   0.10 |      0 |      0 |   0.10 |   0.20 |   0.10 |   0.10 |   0.10 |   0.10 |   0.10 |   0.10 |   0.10 |      0 |      0 |
|         8 |   5.50 |   1.40 |   1.70 |   0.40 |      0 |   3.30 |   0.20 |   0.20 |   1.00 |   0.20 |   4.70 |   2.50 |   2.30 |   1.10 |   0.10 |   1.40 |   3.80 |   1.00 |   0.30 |   1.50 |   0.60 |   2.20 |   0.30 |   3.40 |   2.20 |   0.20 |   3.00 |   0.30 |   0.30 |   0.30 |   5.80 |   1.90 |      0 |   1.50 |   1.50 |   0.10 |   2.10 |   1.30 |   0.40 |   0.60 |
|         9 |   9.80 |      0 |   2.30 |      0 |      0 |  20.80 |      0 |   1.10 |   2.30 |      0 |   5.00 |   3.60 |   2.20 |   1.70 |   0.40 |   2.10 |   2.00 |   3.00 |   1.20 |   0.80 |      0 |   3.30 |   2.10 |   6.20 |   0.20 |      0 |  11.70 |   0.50 |   0.10 |   0.70 |  16.10 |   8.50 |   0.10 |   1.00 |   0.80 |   0.20 |   0.80 |   0.80 |      0 |   0.90 |
|        10 |   2.70 |      0 |   2.90 |      0 |      0 |  25.70 |   1.40 |      0 |   1.10 |      0 |   0.50 |   1.00 |   4.60 |   0.10 |   3.20 |      0 |   3.90 |   0.80 |   1.80 |   1.30 |   0.10 |   1.50 |   1.80 |   0.50 |   0.80 |   0.20 |  20.10 |   0.50 |   0.40 |   2.50 |   4.80 |   7.00 |   4.00 |   0.20 |      0 |   0.50 |   0.80 |   0.40 |   0.20 |   0.60 |
