# variable: Direct Downward Shortwave Radiation, Average of Time Interval before fcst_hour
# units: W/m^2
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         1 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         2 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         3 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         4 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         5 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         6 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         7 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         8 |   0.10 |      0 |   0.20 |      0 |   0.10 |   0.10 |   0.20 |      0 |      0 |   0.10 |      0 |   0.30 |      0 |   0.30 |   0.10 |   0.10 |   0.10 |      0 |   0.20 |      0 |   0.10 |      0 |   0.10 |   0.10 |      0 |      0 |   0.30 |      0 |   0.10 |      0 |      0 |   0.10 |      0 |      0 |      0 |      0 |   0.10 |      0 |      0 |      0 |
|         9 |   0.10 |   0.70 |   0.60 |   0.30 |   0.50 |   0.30 |   1.10 |   0.10 |      0 |   0.10 |   0.10 |   0.60 |   0.20 |   0.40 |      0 |   0.10 |   0.60 |   0.10 |   0.10 |   1.90 |   0.40 |   0.50 |   0.50 |   0.40 |   0.20 |   0.60 |   0.30 |   0.50 |   0.30 |   0.50 |   0.30 |   0.30 |   0.10 |   0.50 |   0.30 |   0.40 |   1.10 |   0.40 |   0.10 |   0.80 |
|        10 |   0.40 |   0.60 |   1.30 |   0.50 |   1.00 |   3.50 |   2.30 |   1.50 |   0.10 |   0.60 |      0 |   3.90 |   0.70 |   0.20 |   2.00 |      0 |   1.80 |   0.50 |      0 |   2.50 |   0.20 |   0.60 |   0.50 |   0.60 |   0.70 |   3.30 |   0.50 |   2.20 |   0.80 |   0.40 |   2.60 |   0.40 |   0.30 |   0.60 |   1.50 |   1.40 |   1.20 |   2.10 |      0 |   0.70 |
