# variable: Direct Downward Shortwave Radiation, Average of Time Interval before fcst_hour
# units: W/m^2
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         1 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         2 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         3 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         4 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         5 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         6 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         7 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         8 |   3.00 |   3.00 |   3.20 |   3.20 |   3.20 |   3.30 |   3.10 |   3.20 |   3.10 |   3.20 |   3.20 |   1.90 |   3.30 |   3.20 |   3.20 |   3.20 |   3.20 |   3.20 |   3.00 |   3.20 |   3.20 |   3.40 |   2.90 |   3.20 |   3.20 |   1.90 |   3.30 |   0.20 |   3.10 |   3.10 |   3.30 |   2.20 |   3.20 |   3.10 |   3.20 |   2.70 |   3.20 |   3.00 |   3.20 |   3.30 |
|         9 |  41.60 |  42.70 |  42.90 |  42.10 |  42.80 |  43.40 |  42.00 |  42.50 |  42.40 |  42.50 |  42.90 |  33.10 |  43.40 |  42.50 |  42.30 |  42.40 |  42.80 |  42.80 |  41.60 |  43.10 |  42.30 |  43.90 |  40.40 |  42.20 |  42.60 |  36.80 |  43.10 |   9.30 |  42.20 |  42.40 |  43.30 |  41.40 |  42.30 |  42.70 |  42.70 |  41.40 |  43.00 |  41.40 |  43.30 |  42.80 |
|        10 |  97.10 | 100.30 |  99.20 |  97.50 |  98.90 | 100.00 |  97.40 |  98.30 |  98.80 |  98.40 |  99.10 |  94.10 |  99.90 |  98.00 |  98.20 |  98.20 |  98.60 |  98.70 |  97.00 |  99.40 |  98.00 | 100.70 |  97.40 |  97.50 |  98.40 |  96.30 |  99.70 |  53.50 |  97.60 |  99.20 |  99.70 |  97.80 |  97.90 |  98.80 |  98.90 |  97.60 |  99.30 |  98.50 |  99.90 |  98.80 |
