# variable: Direct Downward Shortwave Radiation, Average of Time Interval before fcst_hour
# units: W/m^2
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |
|         2 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |
|         3 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |
|         4 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |
|         5 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |
|         6 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |
|         7 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |     0 |
|         8 |  0.10 |     0 |  0.10 |     0 |     0 |  0.10 |     0 |     0 |  0.40 |  0.20 |  0.50 |     0 |  0.70 |     0 |     0 |     0 |  0.10 |     0 |     0 |     0 |  0.30 |  0.60 |     0 |  0.40 |  0.10 |     0 |     0 |     0 |  0.10 |     0 |  0.30 |     0 |     0 |     0 |     0 |  0.70 |  0.10 |  0.30 |  0.20 |  0.40 |
|         9 |  4.20 |  4.10 |  8.30 |  0.40 |  1.50 |  8.10 |  5.30 |  1.10 |  7.40 |  2.60 |  6.50 |  6.40 |  3.50 |  6.40 |  0.90 |  2.00 |     0 |  4.40 |  2.10 |  0.60 |  5.30 |  3.40 |  2.30 |  2.30 |  2.30 |  0.40 |  1.90 |  0.40 |  3.10 |  0.50 |  6.40 |  0.80 |  3.40 |     0 |  5.40 |  2.80 |  2.40 |     0 |  1.50 |  4.70 |
|        10 |  3.70 |  8.80 | 29.40 | 11.00 |  9.80 | 31.60 | 16.40 | 10.30 | 16.00 |  2.70 | 15.70 | 33.10 |  0.70 | 17.90 |  8.00 | 21.40 | 13.50 | 22.80 | 10.20 | 13.80 | 13.90 |  3.10 | 10.30 | 17.50 |  2.40 |  0.70 |  4.40 | 10.60 | 14.30 |  0.60 | 10.20 | 10.70 |  7.50 |  3.40 | 16.00 | 18.40 | 14.00 |  5.70 | 14.50 | 17.50 |
